# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
sgk1	Anemia, Aplastic	MESH:D000741	SGK1	6446	Blood disease		Phenobarbital	59.93		18230962|2331401|3740671
sgk1	Anemia, Aplastic	MESH:D000741	SGK1	6446	Blood disease		Propylthiouracil	59.93		18816182
sgk1	Anemia, Aplastic	MESH:D000741	SGK1	6446	Blood disease		S-(1,2-dichlorovinyl)cysteine	59.93		8870953
sgk1	Anemia, Aplastic	MESH:D000741	SGK1	6446	Blood disease		Temozolomide	59.93		16648049|17505778|18818880|19668033|20803286
sgk1	Anemia, Aplastic	MESH:D000741	SGK1	6446	Blood disease		Valproic Acid	59.93		16886988
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Acetaminophen	58.80		2716023|4749897|82726
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Bortezomib	58.80		16832816
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Carbamazepine	58.80		18055338|6441416|9855327
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Cisplatin	58.80		7706473|9572663
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Cocaine	58.80		8766259
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Cyclophosphamide	58.80		6027686
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Cyclosporine	58.80		1611201|19602210|23619107
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Diclofenac	58.80		11051389|14750454|14984563|15038209|16432863|1703888|17381629|2025580|8235782|8321735|8982039
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Diethylstilbestrol	58.80		2712071
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Doxorubicin	58.80		6409241
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Gentamicins	58.80		4124995
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Hydroxyurea	58.80		15558807
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Indomethacin	58.80		17381629
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Metformin	58.80		10644400|12610074
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Mitomycin	58.80		1782316|3093413|3150472|6105503|6406059|6796250|7379025
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		naphthalene	58.80		4852166
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Phenobarbital	58.80		9855327
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Propylthiouracil	58.80		1110434|11922496
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Quercetin	58.80		17084956
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Tamoxifen	58.80		10704919
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Valproic Acid	58.80		9855327
sgk1	Anemia, Hemolytic	MESH:D000743	SGK1	6446	Blood disease		Water Pollutants, Chemical	58.80		22425172
sgk1	Anemia, Hemolytic, Autoimmune	MESH:D000744	SGK1	6446	Blood disease|Immune system disease		Cisplatin	14.70		7795280
sgk1	Anemia, Hemolytic, Autoimmune	MESH:D000744	SGK1	6446	Blood disease|Immune system disease		Cyclophosphamide	14.70		16595573
sgk1	Anemia, Hemolytic, Autoimmune	MESH:D000744	SGK1	6446	Blood disease|Immune system disease		Cyclosporine	14.70		3286357|8405335
sgk1	Anemia, Hemolytic, Autoimmune	MESH:D000744	SGK1	6446	Blood disease|Immune system disease		Diclofenac	14.70		11642029|15265128|3952461|9088082|9207477
sgk1	Anemia, Hemolytic, Autoimmune	MESH:D000744	SGK1	6446	Blood disease|Immune system disease		Ketoconazole	14.70		3690997
sgk1	Anemia, Hemolytic, Autoimmune	MESH:D000744	SGK1	6446	Blood disease|Immune system disease		Valproic Acid	14.70		15717181
sgk1	Anemia, Hypochromic	MESH:D000747	SGK1	6446	Blood disease		Chlorpyrifos	12.96		27905518
sgk1	Anemia, Hypochromic	MESH:D000747	SGK1	6446	Blood disease		Hydroxyurea	12.96		10606163
sgk1	Anemia, Hypochromic	MESH:D000747	SGK1	6446	Blood disease		Phenobarbital	12.96		19797861
sgk1	Anemia, hypochromic microcytic	MESH:C536357	SGK1	6446	Blood disease		chromium hexavalent ion	8.39		19479012
sgk1	Anemia, hypochromic microcytic	MESH:C536357	SGK1	6446	Blood disease		sodium bichromate	8.39		17342194
sgk1	Anemia, Iron-Deficiency	MESH:D018798	SGK1	6446	Blood disease|Metabolic disease		Cadmium Chloride	18.06		21540277
sgk1	Anemia, Iron-Deficiency	MESH:D018798	SGK1	6446	Blood disease|Metabolic disease		Cocaine	18.06		14767350
sgk1	Anemia, Iron-Deficiency	MESH:D018798	SGK1	6446	Blood disease|Metabolic disease		Copper	18.06		16614410
sgk1	Anemia, Iron-Deficiency	MESH:D018798	SGK1	6446	Blood disease|Metabolic disease		Diclofenac	18.06		1444695|20361083
sgk1	Anemia, Iron-Deficiency	MESH:D018798	SGK1	6446	Blood disease|Metabolic disease		Indomethacin	18.06		7986967
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Azathioprine	24.99		12593539|4406826|6989234|7128472
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Cyclophosphamide	24.99		4406826
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Cyproterone	24.99		9169341
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Environmental Pollutants	24.99		16879869
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Ethinyl Estradiol	24.99		9169341
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Hydroxyurea	24.99		10606163|4726895|5120187
sgk1	Anemia, Macrocytic	MESH:D000748	SGK1	6446	Blood disease		Valproic Acid	24.99		16379522|8033931|9108818
sgk1	Anemia, Megaloblastic	MESH:D000749	SGK1	6446	Blood disease		Azathioprine	17.53		273109|5131885|6704287|7191017|9535611
sgk1	Anemia, Megaloblastic	MESH:D000749	SGK1	6446	Blood disease		Colchicine	17.53		15656036
sgk1	Anemia, Megaloblastic	MESH:D000749	SGK1	6446	Blood disease		Cyclophosphamide	17.53		15656036
sgk1	Anemia, Megaloblastic	MESH:D000749	SGK1	6446	Blood disease		Ethinyl Estradiol	17.53		974714
sgk1	Anemia, Megaloblastic	MESH:D000749	SGK1	6446	Blood disease		Metformin	17.53		12772378|7388472
sgk1	Anemia, Megaloblastic	MESH:D000749	SGK1	6446	Blood disease		Phenobarbital	17.53		4627864
sgk1	Anemia, Refractory	MESH:D000753	SGK1	6446	Blood disease		Azathioprine	4.41		14961032|8616039
sgk1	Anemia, Refractory, with Excess of Blasts	MESH:D000754	SGK1	6446	Blood disease		Dexamethasone	2.90		10688811
sgk1	Anemia, Sickle Cell	MESH:D000755	SGK1	6446	Blood disease|Genetic disease (inborn)		Hydroxyurea	8.72		14965870|15692605|16628721|17686055|18458272|19724057|9256830
sgk1	Anemia, Sickle Cell	MESH:D000755	SGK1	6446	Blood disease|Genetic disease (inborn)		Oxygen	8.72		29255069
sgk1	Anemia, Sickle Cell	MESH:D000755	SGK1	6446	Blood disease|Genetic disease (inborn)		Paclitaxel	8.72		18593679
sgk1	Anemia, Sideroblastic	MESH:D000756	SGK1	6446	Blood disease		Dexamethasone	8.04		10688811
sgk1	Anemia, Sideroblastic	MESH:D000756	SGK1	6446	Blood disease		manganese chloride	8.04		16910769
sgk1	Anemia, Sideroblastic	MESH:D000756	SGK1	6446	Blood disease		Progesterone	8.04		7986730
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		bisphenol A	75.37		18225860|30763314|36384894
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Cadmium Chloride	75.37		10946240
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		cadmium sulfate	75.37		10946240
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Colchicine	75.37		28087838
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		DEET	75.37		30763314
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Dibutyl Phthalate	75.37		30763314
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Diethylhexyl Phthalate	75.37		30763314
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Diethylstilbestrol	75.37		28087838|36384894
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Estradiol	75.37		10728588|36384894
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Estrone	75.37		10728588
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Ethylnitrosourea	75.37		8093813
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Melphalan	75.37		22025197
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Mitomycin	75.37		28087838
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		mono-(2-ethylhexyl)phthalate	75.37		24140385
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Paclitaxel	75.37		24976383|28087838
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Permethrin	75.37		28624474|30763314
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Phenobarbital	75.37		8093813
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Polychlorinated Biphenyls	75.37		26535963
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		sodium arsenite	75.37		26581878
sgk1	Aneuploidy	MESH:D000782	SGK1	6446	Pathology (process)		Tetrachlorodibenzodioxin	75.37		30763314
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Amphetamine	29.32		17989327|9786273
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Calcitriol	29.32		15834294
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Cocaine	29.32		2525157
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Colchicine	29.32		5760170
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Cyclophosphamide	29.32		10813312|18592134
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Indomethacin	29.32		10189013
sgk1	Aneurysm	MESH:D000783	SGK1	6446	Cardiovascular disease		Quercetin	29.32		22728078
sgk1	Aneurysm, False	MESH:D017541	SGK1	6446	Cardiovascular disease		Paclitaxel	4.10		16892440
sgk1	Aneurysm, Ruptured	MESH:D017542	SGK1	6446	Cardiovascular disease		Amphetamine	20.34		15316310
sgk1	Aneurysm, Ruptured	MESH:D017542	SGK1	6446	Cardiovascular disease		Cocaine	20.34		10807237|12764233|16174948|18312093|7483634|8474641|9182220
sgk1	Aneurysm, Ruptured	MESH:D017542	SGK1	6446	Cardiovascular disease		Methamphetamine	20.34		9182220
sgk1	Aneurysm, Ruptured	MESH:D017542	SGK1	6446	Cardiovascular disease		Nicotine	20.34		12764233
sgk1	Aneurysm, Ruptured	MESH:D017542	SGK1	6446	Cardiovascular disease		Smoke	20.34		12764233
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		bisphenol A	38.19		20084273
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Cisplatin	38.19		10397083|15668828|1851407|2456930|8138338
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Clofibrate	38.19		795299
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Cocaine	38.19		10910367|15688670|20206876|3976533|8517415
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Cyclophosphamide	38.19		18849242
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Diclofenac	38.19		9220183
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Doxorubicin	38.19		11724093
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Fluvastatin	38.19		8017468
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Indomethacin	38.19		9220183
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Mifepristone	38.19		11187221
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Ozone	38.19		23631813
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Phenylephrine	38.19		10389447|3365589|9380924
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Rosiglitazone	38.19		19591532
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Testosterone	38.19		11034937
sgk1	Angina Pectoris	MESH:D000787	SGK1	6446	Cardiovascular disease|Signs and symptoms		Vincristine	38.19		11724093
sgk1	Angina, Unstable	MESH:D000789	SGK1	6446	Cardiovascular disease|Signs and symptoms		Cocaine	10.28		11054201
sgk1	Angina, Unstable	MESH:D000789	SGK1	6446	Cardiovascular disease|Signs and symptoms		Methamphetamine	10.28		15011896
sgk1	Angina, Unstable	MESH:D000789	SGK1	6446	Cardiovascular disease|Signs and symptoms		Tretinoin	10.28		10025910
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Acetaminophen	36.28		10982225|11694026|19008617|20689124|3726991
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Azathioprine	36.28		10582204
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Calcitriol	36.28		9893204
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Carbamazepine	36.28		11507366|16641839
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Clozapine	36.28		17189753
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Cocaine	36.28		10425061|12381286|18627807
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Diclofenac	36.28		15321629|18946239
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Doxorubicin	36.28		460331
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Ethinyl Estradiol	36.28		12870385
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Fluoxetine	36.28		2628588
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Indomethacin	36.28		1115460
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Ketoconazole	36.28		7524384
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		nimesulide	36.28		10609620|11694026
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Oxygen	36.28		7596948
sgk1	Angioedema	MESH:D000799	SGK1	6446	Cardiovascular disease|Immune system disease|Skin disease		Progesterone	36.28		18302843
sgk1	Angioedemas, Hereditary	MESH:D054179	SGK1	6446	Cardiovascular disease|Genetic disease (inborn)|Immune system disease|Skin disease		Progesterone	2.92		19477491|9538488
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Chlorpyrifos	29.85		25972795|35358535
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Corticosterone	29.85		22244747
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Dexamethasone	29.85		33619658
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Dronabinol	29.85		32725198
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Fluoxetine	29.85		24867331|26454213
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Nicotine	29.85		26688438
sgk1	Anhedonia	MESH:D059445	SGK1	6446	Nervous system disease|Signs and symptoms		Tobacco Smoke Pollution	29.85		26688438
sgk1	Anisocoria	MESH:D015875	SGK1	6446	Eye disease|Nervous system disease|Signs and symptoms		Cocaine	3.31		10499761|2310339|7783812
sgk1	Anisometropia	MESH:D015858	SGK1	6446	Eye disease		Valproic Acid	3.10		11986102
sgk1	Anodontia	MESH:D000848	SGK1	6446	Congenital abnormality|Mouth disease		Tretinoin	2.91		2114463
sgk1	Anophthalmos	MESH:D000853	SGK1	6446	Congenital abnormality|Eye disease		Chlorpyrifos	14.75		31593814
sgk1	Anophthalmos	MESH:D000853	SGK1	6446	Congenital abnormality|Eye disease		Ethanol	14.75		15513904|31690747
sgk1	Anophthalmos	MESH:D000853	SGK1	6446	Congenital abnormality|Eye disease		Glucose	14.75		26053125
sgk1	Anophthalmos	MESH:D000853	SGK1	6446	Congenital abnormality|Eye disease		Tretinoin	14.75		10923335
sgk1	Anorectal Malformations	MESH:D000071056	SGK1	6446	Congenital abnormality|Digestive system disease		Carbamazepine	13.99		15123016
sgk1	Anorectal Malformations	MESH:D000071056	SGK1	6446	Congenital abnormality|Digestive system disease		Dibutyl Phthalate	13.99		25213187|26514922|27079746
sgk1	Anorectal Malformations	MESH:D000071056	SGK1	6446	Congenital abnormality|Digestive system disease		Doxorubicin	13.99		17923191
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Acetaminophen	125.65		7100020
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Acrylamide	125.65		29607694
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Adenine	125.65		946274
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Amphetamine	125.65		12005258|12183048|16084549|16101753|25825358|4564954|6586424
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Arsenic Trioxide	125.65		11027660
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Azathioprine	125.65		5356550|7433331
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Chlorine	125.65		25497111
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Cisplatin	125.65		10396320|18184757|21224685|21846463|24521819|37769865|9879292
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Clozapine	125.65		11307364|19440569
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Cyclophosphamide	125.65		17109847|4168247|5454367|6614043
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Cyproterone	125.65		9169341
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Dactinomycin	125.65		17109847
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		decamethrin	125.65		28987327
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Dexamethasone	125.65		15824971
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Diclofenac	125.65		15752411|1752473|2602249|3115369|9365130
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Diethylstilbestrol	125.65		5171004
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Doxorubicin	125.65		7919046
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Estradiol	125.65		6305905
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Ethanol	125.65		6663657
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Ethinyl Estradiol	125.65		9169341
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Fluoxetine	125.65		16042082|1636812|16484055|17987061|18359080|20692053
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Fluvastatin	125.65		24451297
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Hexachlorocyclohexane	125.65		2471214
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Indomethacin	125.65		22902858|4916769
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Ketoconazole	125.65		6319220
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Lipopolysaccharides	125.65		12479973|17379010|20416315
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Melphalan	125.65		8759893
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Metformin	125.65		15752411
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Methamphetamine	125.65		15289744|6582023
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Morphine	125.65		16219607
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		N-Methyl-3,4-methylenedioxyamphetamine	125.65		15146954
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Paclitaxel	125.65		8708721
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Paraquat	125.65		24799198|28480221
sgk1	Anorexia	MESH:D000855	SGK1	6446	Signs and symptoms		Progesterone	125.65		6305905
