# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Gentamicins	147.80		10607017|10729747|10803762|11274264|1130272|1144851|12375257|12617329|12969435|1324513|1355906|14986132|14993807|15149329|16225114|16780655|16999986|17036408|17216604|17464513|1753919|18227104|185707|18767002|19142811|19204016|1932635|19709328|19736602|19737869|19893084|20030531|20063365|20118187|20164825|22005293|23145036|23261757|23707770|2385448|24923469|25034533|25339697|26779593|2689848|2709684|2728142|2907577|2915758|29460972|2972861|3111476|3123518|32110797|33290828|342789|3485932|3534703|3795053|3988600|4069770|4444745|445001|4589000|4703097|4720135|6214598|6223941|6276536|6507171|6645206|6663986|6690474|6715952|6727808|6822758|6877460|7098275|7144139|7199128|7329494|7391838|7400070|7566310|7571189|7800247|7853850|788666|7967229|8157077|8184137|8214103|8771241|8963945|919118|951016
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Indomethacin	147.80		15007713|2191029|2872506|2886806|3071148|3600902|3616022|3727353|3975749|3978662|3980192|4000350|4071154|448822|464454|6589647|6781208|6949485|6952058|7017180|718323|7305576|7375974|7386499|8163032|8240599|8671983|9052853
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Lipopolysaccharides	147.80		22253906|24561306|24973090|26055553|31654708|32687258|37436358
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Lithium	147.80		12562283|12680891|17408774|694932|8828352
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Melatonin	147.80		35367536
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Methionine	147.80		31926187
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	naphthalene	147.80		602954
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Nitroglycerin	147.80		12243603
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Oxygen	147.80		12819242|16153449|27363640
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	perfluorooctane sulfonic acid	147.80		35934180
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Phenobarbital	147.80		1485575
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Plant Extracts	147.80		18680783|19736602|22021999
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Propylthiouracil	147.80		11014318|11956877|17415292|7942812|9219172|9550661
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Quercetin	147.80		24958931|25411067|29474904|34751495
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Rotenone	147.80		30099449
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	S-(1,2-dichlorovinyl)cysteine	147.80		16495211|8870953
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	sodium arsenite	147.80		21094152|23724280|32736004|32818823
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	sulforaphane	147.80		19913604
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Sunitinib	147.80		20652569
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Tobacco Smoke Pollution	147.80		29177025
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Tretinoin	147.80		10607690|11604554|12801854|17564563|18363177|8546128|9158667|9763554
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	trichostatin A	147.80		29476062
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Valproic Acid	147.80		29968957
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Vitamin D	147.80		24011919
ckb	Acute Kidney Injury	MESH:D058186	CKB	1152	Urogenital disease (female)|Urogenital disease (male)	Vitamin E	147.80		3353995|9763232
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Arsenic Trioxide	61.71		37166470
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Asbestos, Serpentine	61.71		22903825
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Benzo(a)pyrene	61.71		28032951
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Bleomycin	61.71		17118201|19362168|22687607
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Carbon Tetrachloride	61.71		32063085
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Curcumin	61.71		25461551|29480285
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Dexamethasone	61.71		11778176|21511011|21801858|25080890|25497111|25891457|30102002|34455893|35616142
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Dietary Fats	61.71		34601004
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Dronabinol	61.71		32612530|32754917
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Ethanol	61.71		20159407
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Lipopolysaccharides	61.71		11850527|15612528|15665042|17400256|17448272|18653653|19010997|19374788|20539014|20972769|21153920|21284090|21307008|21352201|21511011|21600178|21875662|21925167|21939782|22135065|22696397|23313377|24818579|25845602|26360969|26363199|27302421|27830717|28245985|28600744|29480285|30102002|30769083|32147387|33109608|33930521|34687491|34978009|35616142|37148149|37182445
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Mifepristone	61.71		24812154
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Mustard Gas	61.71		27617619|34390737
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Nanotubes, Carbon	61.71		31265265
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	naphthalene	61.71		19880587|2050025|20554700|26840748
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	nickel sulfate	61.71		11751209|11954676|12718980|16100012|18467339|19131640
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Oxygen	61.71		1559913|16625121|16759491|19078840|23637810|24571919|26722498
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Plant Extracts	61.71		28032951
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Quercetin	61.71		25413579|27525872|35876585
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Rosiglitazone	61.71		30797787
ckb	Acute Lung Injury	MESH:D055371	CKB	1152	Respiratory tract disease	Soman	61.71		23886498
ckb	Adams-Stokes Syndrome	MESH:D000219	CKB	1152	Cardiovascular disease|Pathology (process)	Carbamazepine	7.74		6613526|6756049
ckb	Adams-Stokes Syndrome	MESH:D000219	CKB	1152	Cardiovascular disease|Pathology (process)	Isoproterenol	7.74		5639626|6028741
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	1,2-Dimethylhydrazine	109.94		1113308|1617211|16774945|1933837|22282992|29879413|34627785|7226115
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	2-hydroxyestradiol	109.94		10667565
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	4,4'-hexafluorisopropylidene diphenol	109.94		30102602
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Acrylamide	109.94		28606764
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Arsenic Trioxide	109.94		11798837|19771260|19825857
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Atrazine	109.94		21768606
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Azathioprine	109.94		15573934
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Benzo(a)pyrene	109.94		20127859|20464547
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Bexarotene	109.94		24080207
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	bisphenol A	109.94		19590677|23810794|27721470|30387366|31287222
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	bisphenol S	109.94		30102602
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Caffeine	109.94		17145898|7821872
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Cisplatin	109.94		11798837|15930889|17164233|21541241|3133435|8758533|985619
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	daidzein	109.94		11473722
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Dextran Sulfate	109.94		15459021|17438113|17893519|19028472
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Dietary Fats	109.94		12097258
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Diethylstilbestrol	109.94		10454265|1137707|11389053|14659782|1597405|2040004|21747122|22989549|3166956|332603|3461643|3607779|3753751|4027990|4038685|4721406|481577|4856713|5076457|5549830|5556578|567256|6542052|6572737|6588221|7066910|7705955|8019968|9111216|9290700
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Doxorubicin	109.94		11350909|12063298|1268859|17418594|3133435|3694619|6340628|639071|7103641|985619
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Estradiol	109.94		11006573|11375906|11473722|1455690|20732338|22389237|30387366|6280079|7728979|9131265
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Ethinyl Estradiol	109.94		10667565|14692618|30387366|65687
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Fenretinide	109.94		10697514
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Fluorouracil	109.94		15228453|1893363|19295247|20003335|2112726|3093413|6340628|6457698|7113229|7763018
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Gemcitabine	109.94		10690391|10965557|14623342|15073106|15194078|15501974|15867245|17164233|17594717|19116715|21541241|27720938
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Genistein	109.94		11389053|11473722
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Indomethacin	109.94		16537180|7614682
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Isoflavones	109.94		22248470
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Melatonin	109.94		12471612|19028472
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Methylnitronitrosoguanidine	109.94		10232584|6468837|6574276|6692300|7821872
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Oxaliplatin	109.94		19295247|19538878
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Phenobarbital	109.94		7586145
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Progesterone	109.94		20732338|332603|3906481|5556578
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Raloxifene Hydrochloride	109.94		24080207
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	sodium arsenite	109.94		20937726
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Tamoxifen	109.94		15750629|8360713
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Topotecan	109.94		21795476
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Valproic Acid	109.94		1729766
ckb	Adenocarcinoma	MESH:D000230	CKB	1152	Cancer	Vitamin E	109.94		9200147
ckb	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282	CKB	1152	Cancer	ethylene dichloride	6.86		28421967
ckb	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282	CKB	1152	Cancer	Tobacco Smoke Pollution	6.86		15814487
ckb	Adenocarcinoma, Clear Cell	MESH:D018262	CKB	1152	Cancer	Diethylstilbestrol	3.82		11437935|1253110|15196869|1627392|16583845|17292458|1743561|18394687|20204493|22100434|22445810|3385459|3574818|3643169|3963071|398263|424100|424102|4347264|463989|4668177|4696964|4709529|4720194|4822648|507130|523031|656822|6662641|6823342|703988|7088431|7195652|7243130|7272973|7465156|7470424|851158|8677407|9718055|9754764
ckb	Adenocarcinoma, Mucinous	MESH:D002288	CKB	1152	Cancer	Diethylstilbestrol	8.09		7672708
ckb	Adenocarcinoma, Mucinous	MESH:D002288	CKB	1152	Cancer	Fluorouracil	8.09		15228453
ckb	Adenocarcinoma of Lung	MESH:D000077192	CKB	1152	Cancer	Arsenic Trioxide	8.39		24345465|24691991
ckb	Adenocarcinoma of Lung	MESH:D000077192	CKB	1152	Cancer	Cisplatin	8.39		22980554|32201246|8643967
ckb	Adenocarcinoma of Lung	MESH:D000077192	CKB	1152	Cancer	Genistein	8.39		22626855
ckb	Adenocarcinoma of Lung	MESH:D000077192	CKB	1152	Cancer	Ivermectin	8.39		32201246
ckb	Adenocarcinoma of Lung	MESH:D000077192	CKB	1152	Cancer	trichostatin A	8.39		22626855
ckb	Adenocarcinoma, Papillary	MESH:D000231	CKB	1152	Cancer	Azathioprine	8.90		4810666
ckb	Adenocarcinoma, Papillary	MESH:D000231	CKB	1152	Cancer	Phenobarbital	8.90		6850638
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	1,2-Dimethylhydrazine	51.09		16774945|9695784
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Acrylamide	51.09		28606764
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Benzo(a)pyrene	51.09		19841130|21562034|32062438|33939976|3802065|6695378|8571376|8761429|8912846
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Caffeine	51.09		17145898
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Curcumin	51.09		12778080
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Dexamethasone	51.09		8912846
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Dextran Sulfate	51.09		17438113|25026504|30844440
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Diethylhexyl Phthalate	51.09		3102426
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Ethanol	51.09		27840117
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	ethylene dichloride	51.09		28421967
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Folic Acid	51.09		16963246
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Indomethacin	51.09		11497255
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Melatonin	51.09		17195641
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Phenobarbital	51.09		21424122|23531792|2387015|3180032|6850638|7923571
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Plant Extracts	51.09		16039950|21937742|26115596
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	sodium arsenite	51.09		20937726
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Temozolomide	51.09		20045804
ckb	Adenoma	MESH:D000236	CKB	1152	Cancer	Tobacco Smoke Pollution	51.09		27840117
ckb	Adenoma, Bile Duct	MESH:D002759	CKB	1152	Cancer	Pentachlorophenol	7.89		12597444
ckb	Adenoma, Bile Duct	MESH:D002759	CKB	1152	Cancer	Phenobarbital	7.89		12597444|28245158
ckb	Adenoma, Islet Cell	MESH:D007516	CKB	1152	Cancer|Digestive system disease|Endocrine system disease	Valproic Acid	2.80		1729766
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	2,3',4,4',5-pentachlorobiphenyl	62.80		21383778
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Carbamazepine	62.80		10383724
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Carbon Tetrachloride	62.80		23288052
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Chlorodiphenyl (54% Chlorine)	62.80		17510085
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Clofibrate	62.80		15509519
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Diethylstilbestrol	62.80		8443792
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Estradiol	62.80		21984479
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Ethinyl Estradiol	62.80		1968981
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Methylnitronitrosoguanidine	62.80		21984479
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Pentachlorophenol	62.80		1987363
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	perfluorooctane sulfonic acid	62.80		22245121|22266392
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Phenobarbital	62.80		11354469|12795231|1444806|15492232|15728704|1674234|17620307|19298838|1971196|26838046|28245158|2924405|3769139|3856057|3971489
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Plant Extracts	62.80		23262642
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Raloxifene Hydrochloride	62.80		18681924
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Tamoxifen	62.80		7834623|8435874
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Tetrachlorodibenzodioxin	62.80		16835633|20959002
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	Thioacetamide	62.80		27914986|28943392
ckb	Adenoma, Liver Cell	MESH:D018248	CKB	1152	Cancer|Digestive system disease	tributyltin	62.80		31939706
ckb	Adenomatous Polyposis Coli	MESH:D011125	CKB	1152	Cancer|Digestive system disease|Genetic disease (inborn)	Curcumin	17.15		22830632
ckb	Adenomatous Polyposis Coli	MESH:D011125	CKB	1152	Cancer|Digestive system disease|Genetic disease (inborn)	Dietary Fats	17.15		26223300
ckb	Adenomatous Polyposis Coli	MESH:D011125	CKB	1152	Cancer|Digestive system disease|Genetic disease (inborn)	Plant Extracts	17.15		18205911
ckb	Adenomatous Polyposis Coli	MESH:D011125	CKB	1152	Cancer|Digestive system disease|Genetic disease (inborn)	Quercetin	17.15		22830632
ckb	Adenomatous Polyposis Coli	MESH:D011125	CKB	1152	Cancer|Digestive system disease|Genetic disease (inborn)	sulforaphane	17.15		17942926
ckb	Adenomatous Polyps	MESH:D018256	CKB	1152	Cancer	Isoflavones	4.43		22248470
ckb	Adenomyosis	MESH:D062788	CKB	1152	Urogenital disease (female)	bisphenol S	3.87		37234927
ckb	Adenoviridae Infections	MESH:D000257	CKB	1152	Viral disease	Cytarabine	3.89		20440754
ckb	Adenovirus Infections, Human	MESH:D000258	CKB	1152	Viral disease	Ivermectin	4.18		32641484
ckb	Adrenal Cortex Diseases	MESH:D000303	CKB	1152	Endocrine system disease	Atrazine	19.81		27102619
ckb	Adrenal Cortex Diseases	MESH:D000303	CKB	1152	Endocrine system disease	Caffeine	19.81		29343424
ckb	Adrenal Cortex Diseases	MESH:D000303	CKB	1152	Endocrine system disease	Dexamethasone	19.81		11370731
ckb	Adrenal Cortex Diseases	MESH:D000303	CKB	1152	Endocrine system disease	Ethanol	19.81		26188107|29524503
ckb	Adrenal Cortex Diseases	MESH:D000303	CKB	1152	Endocrine system disease	Lycopene	19.81		27102619
ckb	Adrenal Cortex Neoplasms	MESH:D000306	CKB	1152	Cancer|Endocrine system disease	arsenite	10.62		20448261
ckb	Adrenal Cortex Neoplasms	MESH:D000306	CKB	1152	Cancer|Endocrine system disease	Rosiglitazone	10.62		19955217
ckb	Adrenal Gland Diseases	MESH:D000307	CKB	1152	Endocrine system disease	Cadmium	15.41		34416349
ckb	Adrenal Gland Diseases	MESH:D000307	CKB	1152	Endocrine system disease	Dexamethasone	15.41		9253312
ckb	Adrenal Gland Diseases	MESH:D000307	CKB	1152	Endocrine system disease	Glucose	15.41		28916336
ckb	Adrenal Gland Diseases	MESH:D000307	CKB	1152	Endocrine system disease	sodium arsenite	15.41		20146381
ckb	Adrenal Gland Neoplasms	MESH:D000310	CKB	1152	Cancer|Endocrine system disease	Pentachlorophenol	10.21		10696769
ckb	Adrenal Gland Neoplasms	MESH:D000310	CKB	1152	Cancer|Endocrine system disease	sodium arsenite	10.21		15138027|15276417|20937726
ckb	Adrenal Gland Neoplasms	MESH:D000310	CKB	1152	Cancer|Endocrine system disease	Valproic Acid	10.21		1729766
ckb	Adrenal Hyperplasia, Congenital	MESH:D000312	CKB	1152	Congenital abnormality|Endocrine system disease|Genetic disease (inborn)|Metabolic disease|Urogenital disease (female)|Urogenital disease (male)	Dexamethasone	2.67		1619017|17148562
ckb	Adrenal Insufficiency	MESH:D000309	CKB	1152	Endocrine system disease	Cocaine	15.22		16033719
